record_id,title,year,journal,authors,doi,pubmed_id,primary_url,full_text_decision,full_text_exclusion_reason_code,full_text_status,full_text_repo_path
REC-AIBIOGU-000390,Integrating Bulk and Single-Cell RNA-Seq Reveals Glycolysis-Associated Macrophages and Its Related Tumor Subgroup Signatures to Predict Prognosis and Therapy in Clear Cell Renal Cell Carcinoma.,2026,Hum Mutat,"Li, Yang; Chen, Yuan; Wang, Ling; Yuan, Shuai; Wu, Ling; Sun, Hu; Wang, Danqiong; Lv, Hongkai",10.1155/humu/3125551,42147811,https://doi.org/10.1155/humu/3125551,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000390.pdf
REC-AIBIOGU-000392,Identification of a prognostic signature based on ammonia metabolism-related genes in clear cell renal cell carcinoma: an integrated analysis of bulk and single-cell transcriptomics.,2026,Front Immunol,"Jiang, Yao; Zhang, Tian; Fan, Jie; Su, Yansheng; Qiao, Shaoyi; Ji, Jintao; Hu, Xiangnan; Zhou, Shuchang; Wei, Yingjuan; Du, Lina; Yang, Bo; Zhang, Wuhe",10.3389/fimmu.2026.1765098,42112332,https://doi.org/10.3389/fimmu.2026.1765098,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000392.pdf
REC-AIBIOGU-000393,Integrating single-cell multi-omics and machine learning to reveal triaptosis heterogeneity in clear cell renal cell carcinoma.,2026,Hum Genomics,"Dai, Haojie; Lu, Renjun; Zhang, Mingcong; Hang, Zhenyu; Jiang, Ke; Qin, Chao; Zhao, You",10.1186/s40246-026-00982-3,42098870,https://doi.org/10.1186/s40246-026-00982-3,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000393.pdf
REC-AIBIOGU-000394,Integrated multi-omics analysis of neutrophil extracellular trap-related genes in renal cell carcinoma using bioinformatics and machine learning.,2026,Discov Oncol,"Li, Chun; Sun, Tao; Yang, Zhen; Yin, Yalei; Zhang, Qing; Liu, Junqiang",10.1007/s12672-026-04965-7,41991658,https://doi.org/10.1007/s12672-026-04965-7,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000394.pdf
REC-AIBIOGU-000397,An interpretable machine learning model based on habitat radiomics combined with deep learning for predicting the WHO/ISUP grade of patients with clear cell renal cell carcinoma.,2026,BMC Med Imaging,"Tao, Xiang; Shan, Shuai; Chen, Xiaohui; Yu, Zejun; Qi, Hongliang",10.1186/s12880-026-02285-4,41864916,https://doi.org/10.1186/s12880-026-02285-4,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000397.pdf
REC-AIBIOGU-000398,A lactylation-related gene signature predicts prognosis and immunotherapy response in clear cell renal cell carcinoma based on machine learning and multi-omics analysis.,2026,Discov Oncol,"Zhang, Mengzhe; Sun, Yipeng; Xiang, Fenfen; Zhong, Zhengrong; Wu, Rong",10.1007/s12672-026-04781-z,41817785,https://doi.org/10.1007/s12672-026-04781-z,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000398.pdf
REC-AIBIOGU-000399,Multiphase CT-based deep learning radiomics nomogram models for preoperative WHO/ISUP grading of clear cell renal cell carcinoma: a two-center validation study.,2026,BMC Med Imaging,"Yang, Chunsen; Zhang, Zhiling; Wu, Buwei; Zhao, Hongcheng; Ma, Tianhao; Luo, Yunhan; Liao, Wenfeng; Yao, Xin",10.1186/s12880-026-02268-5,41803747,https://doi.org/10.1186/s12880-026-02268-5,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000399.pdf
REC-AIBIOGU-000400,Study on the prediction of postoperative metastasis in renal cancer using perirenal fat CT radiomics combined with clinical features.,2026,Front Oncol,"Zhou, Jing; Zhou, Tiantian; Yang, Yuqiong; Zhang, Cong; Ma, Yichuan; Xu, Jiali",10.3389/fonc.2026.1766300,41788995,https://doi.org/10.3389/fonc.2026.1766300,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000400.pdf
REC-AIBIOGU-000402,Machine learning derived proliferating T cell-related signature: a novel biomarker for prognosis and treatment efficacy in clear cell renal cell carcinoma.,2026,Int Immunopharmacol,"Liu, Dingbang; Wang, Ling; Pan, Xiuyi; Zhao, Junjie; Tang, Yanfeng; Liang, Jiayu; Zeng, Hao",10.1016/j.intimp.2026.116361,41740344,https://doi.org/10.1016/j.intimp.2026.116361,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000402.pdf
REC-AIBIOGU-000403,MRI-based habitat radiomics for predicting WHO/ISUP nuclear grade in clear cell renal cell carcinoma.,2026,Front Oncol,"Shi, Naijing; Zhang, Cong; Li, Xinyi; Hao, Mohan; Liu, Chong",10.3389/fonc.2026.1751579,41695327,https://doi.org/10.3389/fonc.2026.1751579,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000403.pdf
REC-AIBIOGU-000405,Integrated multi-omic profiling reveals macrophage-driven prognostic signatures in clear cell renal cell carcinoma through machine learning optimization.,2026,Front Immunol,"Cao, Wei; Zhuang, Wenyuan; Xu, Kai",10.3389/fimmu.2025.1612262,41601657,https://doi.org/10.3389/fimmu.2025.1612262,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000405.pdf
REC-AIBIOGU-000407,Development of a novel prognostic model based on TRPM4-Induced sodium overload-mediated cell death in kidney cancer.,2026,Front Cell Dev Biol,"Wang, Wei; Zhao, Duo; Zhou, Zijun; Chen, Bin; Zhang, Changwen; Du, E; Zhang, Longchao",10.3389/fcell.2025.1755318,41584840,https://doi.org/10.3389/fcell.2025.1755318,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000407.pdf
REC-AIBIOGU-000408,A robust ammonia metabolism gene signature identified by machine learning predicts prognosis and immunotherapy response in clear cell renal cell carcinoma.,2026,Front Oncol,"Gong, Zhilin; Lin, Hansen; Wang, Jue; Hua, Jintao; Wei, Jinhuan; Chen, Wei; Luo, Junhang; Pang, Jun; Chen, Xu",10.3389/fonc.2025.1709096,41584585,https://doi.org/10.3389/fonc.2025.1709096,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000408.pdf
REC-AIBIOGU-000410,LST1: a novel biomarker for efferocytosis in the co-occurrence of type 2 diabetes mellitus and clear cell renal cell carcinoma.,2025,Front Immunol,"Yang, Yuru; Chen, Tingting; Xu, Zhicheng; Cai, Jialing; Wang, Wenli; Pan, Lan; Cheng, Xiaotian; Wang, Andong",10.3389/fimmu.2025.1737749,41488617,https://doi.org/10.3389/fimmu.2025.1737749,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000410.pdf
REC-AIBIOGU-000411,Machine learning-derived cellular senescence index for predicting prognosis and drug sensitivity in patients with renal cell carcinoma.,2025,Front Immunol,"Meng, Le; Zhang, Haoxun; Qiu, Yifan; Zhu, Xiangyu; Ji, Xuran; Wang, Bowen; Zhang, Guoling; Xue, Yue; Wang, Chunyang",10.3389/fimmu.2025.1727099,41476960,https://doi.org/10.3389/fimmu.2025.1727099,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000411.pdf
REC-AIBIOGU-000414,Mitochondrial energy metabolism genes as prognostic biomarkers in clear cell renal cell carcinoma via single-cell and bulk RNA sequencing analyses.,2025,Discov Oncol,"Peng, Yinqi; Zhang, Dahao; Wang, Shuangyu; Huang, Fu; Huang, Haipeng",10.1007/s12672-025-04224-1,41364140,https://doi.org/10.1007/s12672-025-04224-1,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000414.pdf
REC-AIBIOGU-000415,Yang-deficiency constitution drives poor outcomes in clear cell renal cell carcinoma by modulating the tumour immune microenvironment.,2025,Front Immunol,"Kho, Boon Seng; Zhou, Zongyuan; Liu, Rui; Sui, Yihang; Zhang, Yingnan; Yao, Jiaqi; Lu, Huanhuan; Zhou, Guowei; Zhang, Bo; Wang, Yinyin",10.3389/fimmu.2025.1673579,41357186,https://doi.org/10.3389/fimmu.2025.1673579,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000415.pdf
REC-AIBIOGU-000416,"Toxicological Impacts and Mechanistic Insights of Bisphenol a on Clear Cell Renal Cell Carcinoma Progression: A Network Toxicology, Machine Learning and Molecular Docking Study.",2025,Biomedicines,"Chen, Jie; Ran, Biao; Chen, Bo; Bai, Jingxing; Jian, Shibo; Huang, Yin; Yang, Jiahao; Li, Jinze; Chen, Zeyu; Wei, Qiang; Ai, Jianzhong; Liu, Liangren; Cao, Dehong",10.3390/biomedicines13112778,41301871,https://doi.org/10.3390/biomedicines13112778,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000416.pdf
REC-AIBIOGU-000417,A SWI/SNF complex-related genes signature predicts prognosis and immune infiltration in ccRCC with KCNK5 as a novel biomarker.,2025,Sci Rep,"Xu, Kai; Yan, Zhiwei; Liu, Yunxun; Qiu, Qiangmin; Ni, Xinmiao; Tang, Hao; Wang, Lei; Chen, Zhiyuan; Liu, Xiuheng",10.1038/s41598-025-25283-y,41272036,https://doi.org/10.1038/s41598-025-25283-y,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000417.pdf
REC-AIBIOGU-000418,Identification of plasma cell infiltration-related gene signatures as a novel prognostic model for clear cell renal cell carcinoma.,2025,Clin Exp Med,"Sun, Xintong; Yang, Yuchang; Liu, Mingxu; Niu, Chengtao; Cong, Zixiang; He, Wei; Niu, Zhihong",10.1007/s10238-025-01907-5,41217528,https://doi.org/10.1007/s10238-025-01907-5,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000418.pdf
REC-AIBIOGU-000419,The value of dual-energy CT radiomics in evaluating vascular maturity and prognosis in clear cell renal cell carcinoma.,2025,Discov Oncol,"Li, Ruobing; Li, Kun; Li, Zhongyuan; Song, Peiji; Bing, Xue; Sun, Haitao; Ouyang, Aimei",10.1007/s12672-025-03856-7,41212337,https://doi.org/10.1007/s12672-025-03856-7,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000419.pdf
REC-AIBIOGU-000421,Integrating sarcopenia and non-contrast CT radiomics for preoperative prediction of survival in sarcomatoid renal cell carcinoma.,2025,Front Oncol,"Liu, Tongpeng; Zhou, Zhijian; Yao, Yu; Hu, Yang; Sun, Lijiang; Zhang, Guiming",10.3389/fonc.2025.1637032,41199827,https://doi.org/10.3389/fonc.2025.1637032,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000421.pdf
REC-AIBIOGU-000422,Machine learning-driven dissection of the obesity-ccRCC interface: FCGR2A emerges as a central coordinator of tumor-immune crosstalk.,2025,Front Oncol,"He, Zhongyuan; Wang, Zheng; Lai, Shang; Yin, Xunfei; Zheng, Dawang; Liu, Shuai; Liu, Wenjie; Guo, Guiying",10.3389/fonc.2025.1598007,41199823,https://doi.org/10.3389/fonc.2025.1598007,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000422.pdf
REC-AIBIOGU-000423,TCIRG1 as a Novel Prognostic Biomarker Triggering Immune Infiltration in Renal Clear Cell Carcinoma: An Integrative Study of Single-Cell and Bulk Data.,2025,Hum Mutat,"Ye, Wei; Yang, Honghao; Yi, Xincheng; Zhang, Shaoyi; Wang, Siyu; Jia, Zongming; Zang, Jin",10.1155/humu/1839494,41180155,https://doi.org/10.1155/humu/1839494,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000423.pdf
REC-AIBIOGU-000424,Metal ion transporter SLC39A14-mediated ferroptosis and glycosylation modulate the tumor immune microenvironment: pan-cancer multi-omics exploration of therapeutic potential.,2025,Cancer Cell Int,"Chiang, Yi-Chun; Wang, Chih-Yang; Kumar, Sachin; Hsieh, Chung-Bao; Chang, Kai-Fu; Ko, Ching-Chung; Chang, Chih-Hsuan; Lin, Hui-Ru; Wu, Chi-Jen; Yuan, Chien-Han; Xuan, Do Thi Minh; Ngadio, Juan Lorell; Solomon, Dahlak Daniel; Wulandari, Fitria Sari; Lin, Hung-Yun; Yang, Shun-Fa; Lee, Yung-Kuo",10.1186/s12935-025-04003-6,41121066,https://doi.org/10.1186/s12935-025-04003-6,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000424.pdf
REC-AIBIOGU-000426,Survival Prediction for Postoperative Patients With Kidney Cancer Based on Computed Tomography Radiomics: Retrospective Cohort Study.,2025,JMIR Med Inform,"He, Guizhen; Lai, Liwen; Yu, Guoan; Pang, Haowen; Yu, Xiaohui; Zhang, Huaiwen; Zhu, Qingxiu; Lv, Yingzi",10.2196/73162,41117752,https://doi.org/10.2196/73162,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000426.pdf
REC-AIBIOGU-000427,Single-cell transcriptomic insights into ccRCC: a stemness gene signature for prognosis and treatment response prediction.,2025,Discov Oncol,"Chen, Jianhui; Wu, Xinyi; Han, Guo; Xu, Chao",10.1007/s12672-025-03664-z,41085922,https://doi.org/10.1007/s12672-025-03664-z,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000427.pdf
REC-AIBIOGU-000430,Metabolic heterogeneity and survival outcomes in papillary renal cell carcinoma: insights from multi-datasets and machine learning analyses.,2025,Hereditas,"Hu, Jian; Liu, Yi-Heng; Xu, Gui-Lian; Zhang, Ke-Qin",10.1186/s41065-025-00571-9,41013841,https://doi.org/10.1186/s41065-025-00571-9,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000430.pdf
REC-AIBIOGU-000432,Unveiling ammonia-induced cell death: a new frontier in clear cell renal cell carcinoma prognosis.,2025,Front Immunol,"Yu, Peize; Zhong, Qikai; Wang, Xinlei; Liu, Yifang; Liu, Qiang; Zhang, Yuqiang; Lu, Jiawei; Dong, Yang; Han, Cong-Hui",10.3389/fimmu.2025.1636977,40821775,https://doi.org/10.3389/fimmu.2025.1636977,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000432.pdf
REC-AIBIOGU-000433,Alpha-2-Macroglobulin and Signature Genes: Predictive Biomarkers for Prognosis and Immunotherapy in Clear Cell Renal Cell Carcinoma.,2025,J Cancer,"Li, Ming; Luo, Xin; Zhou, Renyu; Liu, Minting; Wang, Guang; Zhang, Xiaotan",10.7150/jca.113242,40740229,https://doi.org/10.7150/jca.113242,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000433.pdf
REC-AIBIOGU-000434,Epithelial-mesenchymal transition classification based on machine learning for predicting prognosis and treatment response in clear cell renal cell carcinoma.,2025,Transl Androl Urol,"Zhu, Guangqiang; Tang, Ruipeng; Tang, Tielong; Wei, Xupan; Tan, Chunlin",10.21037/tau-2025-109,40687644,https://doi.org/10.21037/tau-2025-109,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000434.pdf
REC-AIBIOGU-000436,Interferon Regulatory Factor 4 Recruits Immature B Cells to Signal Tertiary Lymphoid Structure Immaturity and Progression of Clear Cell Renal Cell Carcinoma.,2025,Int J Biol Sci,"Zhou, Siqi; Ye, Shiqi; Chen, Liang; Ge, Qintao; Lu, Jiahe; Anwaier, Aihetaimujiang; Tian, Xi; Wang, Zhongyuan; Zhu, Shuxuan; Chang, Kun; Yang, Jianfeng; Li, Tian; Zhang, Hailiang; Ye, Dingwei; Xiang, Jianfeng; Xu, Wenhao",10.7150/ijbs.113737,40607252,https://doi.org/10.7150/ijbs.113737,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000436.pdf
REC-AIBIOGU-000437,A manganese metabolism-related gene signature stratifies prognosis and immunotherapy efficacy in kidney cancer.,2025,Discov Oncol,"Liu, Yang; Ye, Hao; Zhang, Ruoxuan; Liu, Xiaolong; Liu, Ranlu",10.1007/s12672-025-03050-9,40591061,https://doi.org/10.1007/s12672-025-03050-9,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000437.pdf
REC-AIBIOGU-000438,Using Multiomics and Machine Learning: Insights into Improving the Outcomes of Clear Cell Renal Cell Carcinoma via the SRD5A3-AS1/hsa-let-7e-5p/RRM2 Axis.,2025,ACS Omega,"Sun, Mouyuan; Yang, Zhan; Luo, Yaxian; Qin, Luying; Peng, Lianjie; Pan, Chaoran; Yan, Jiatao; Qiu, Tao; Zhang, Yan",10.1021/acsomega.5c01337,40584302,https://doi.org/10.1021/acsomega.5c01337,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000438.pdf
REC-AIBIOGU-000439,Palmitoylation regulators drive the progression of clear cell renal cell carcinoma through Inhibition of cuproptosis: insights into the role of ZDHHC18.,2025,Cancer Cell Int,"Xu, Wei; Chen, Xiao-Chao; Wang, Yang; Chen, Jian-Chun; Cao, Zhi-Jun; Huang, Ru; Chen, Chao; Hou, Dao-Rong; Jiang, Min-Jun; Xu, Chen",10.1186/s12935-025-03882-z,40551107,https://doi.org/10.1186/s12935-025-03882-z,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000439.pdf
REC-AIBIOGU-000440,Prediction of metastatic risk of renal clear cell carcinoma based on CT radiomics analysis.,2025,Front Oncol,"Wang, Xueyi; Yang, Youchang; Wu, Jiaojiao; Tang, Xiaoqiang; Wang, Yao",10.3389/fonc.2025.1576956,40548117,https://doi.org/10.3389/fonc.2025.1576956,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000440.pdf
REC-AIBIOGU-000441,Identifying a prognostic signature for clear cell renal cell carcinoma: the convergence of single-cell and bulk sequencing with machine learning.,2025,Front Cell Dev Biol,"Hong, Yude; Hu, Xiao; Chen, Libo; Li, Mingyong; Zhang, Mingxiao; Deng, Weiming",10.3389/fcell.2025.1560095,40535574,https://doi.org/10.3389/fcell.2025.1560095,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000441.pdf
REC-AIBIOGU-000443,A CT-based intratumoral and peritumoral radiomics nomogram for postoperative recurrence risk stratification in localized clear cell renal cell carcinoma.,2025,BMC Med Imaging,"Li, Xiaoxia; Guo, Yi; Huang, Shunfa; Wang, Funan; Dai, Chenchen; Zhou, Jianjun; Lin, Dengqiang",10.1186/s12880-025-01715-z,40380110,https://doi.org/10.1186/s12880-025-01715-z,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000443.pdf
REC-AIBIOGU-000447,"A novel stemness-related lncRNA signature predicts prognosis, immune infiltration and drug sensitivity of clear cell renal cell carcinoma.",2025,J Transl Med,"Liu, Jia; Yao, Lin; Yang, Yong; Ma, Jinchao; You, Ruijian; Yu, Ziyi; Du, Peng",10.1186/s12967-025-06251-6,40016772,https://doi.org/10.1186/s12967-025-06251-6,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000447.pdf
REC-AIBIOGU-000448,Contrast-Enhanced CT-Based Radiomics Nomogram for Prediction of Pathologic T3a Upstaging in Clinical T1 RCC.,2025,Diagnostics (Basel),"Yin, Di; Wang, Keruo; Xu, Hongyi; Guo, Yunfei; Qian, Baoxin; Duan, Dengyi; Li, Yiming; Zhang, Wenyi; Li, Zhengyang; Zhao, Yang",10.3390/diagnostics15040443,40002594,https://doi.org/10.3390/diagnostics15040443,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000448.pdf
REC-AIBIOGU-000449,Machine learning-derived prognostic signature integrating programmed cell death and mitochondrial function in renal clear cell carcinoma: identification of PIF1 as a novel target.,2025,Cancer Immunol Immunother,"Cheng, Guangyang; Zhou, Zhaokai; Li, Shiqi; Peng, Fu; Yang, Shuai; Ren, Chuanchuan",10.1007/s00262-025-03967-8,39998680,https://doi.org/10.1007/s00262-025-03967-8,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000449.pdf
REC-AIBIOGU-000451,Artificial intelligence links CT images to pathologic features and survival outcomes of renal masses.,2025,Nat Commun,"Xiong, Ying; Yao, Linpeng; Lin, Jinglai; Yao, Jiaxi; Bai, Qi; Huang, Yuan; Zhang, Xue; Huang, Risheng; Wang, Run; Wang, Kang; Qi, Yu; Zhu, Pingyi; Wang, Haoran; Liu, Li; Zhou, Jianjun; Guo, Jianming; Chen, Feng; Dai, Chenchen; Wang, Shuo",10.1038/s41467-025-56784-z,39915478,https://doi.org/10.1038/s41467-025-56784-z,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000451.pdf
REC-AIBIOGU-000452,A risk signature constructed by Tregs-related genes predict the clinical outcomes and immune therapeutic response in kidney cancer.,2025,Discov Oncol,"Li, Gang; Cui, Jingmin; Li, Tao; Li, Wenhan; Chen, Peilin",10.1007/s12672-025-01787-x,39833617,https://doi.org/10.1007/s12672-025-01787-x,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000452.pdf
REC-AIBIOGU-000453,Integrated RNA sequencing analysis and machine learning identifies a metabolism-related prognostic signature in clear cell renal cell carcinoma.,2025,Sci Rep,"Liu, Yunxun; Yan, Zhiwei; Liu, Cheng; Yang, Rui; Zheng, Qingyuan; Jian, Jun; Wang, Minghui; Wang, Lei; Weng, Xiaodong; Chen, Zhiyuan; Liu, Xiuheng",10.1038/s41598-025-85618-7,39799252,https://doi.org/10.1038/s41598-025-85618-7,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000453.pdf
REC-AIBIOGU-000454,Survival analysis of clear cell renal cell carcinoma based on radiomics and deep learning features from CT images.,2024,Medicine (Baltimore),"Lu, Zhennan; Wu, Sijia; Ni, Dan; Zhou, Meng; Wang, Tao; Zhou, Xiaobo; Huang, Liyu; Yan, Yu",10.1097/md.0000000000040723,39705434,https://doi.org/10.1097/md.0000000000040723,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000454.pdf
REC-AIBIOGU-000458,Machine learning-based multiparametric MRI radiomics nomogram for predicting WHO/ISUP nuclear grading of clear cell renal cell carcinoma.,2024,Front Oncol,"Yang, Yunze; Zhang, Ziwei; Zhang, Hua; Liu, Mengtong; Zhang, Jianjun",10.3389/fonc.2024.1467775,39575426,https://doi.org/10.3389/fonc.2024.1467775,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000458.pdf
REC-AIBIOGU-000459,Developing hypoxia and lactate metabolism-related molecular subtypes and prognostic signature for clear cell renal cell carcinoma through integrating machine learning.,2024,Discov Oncol,"Liu, Jinhui; Yang, Tianliu; Liu, Jiayuan; Hao, Xianghui; Guo, Yuhang; Luo, Sheng; Zhou, Benzheng",10.1007/s12672-024-01543-7,39538070,https://doi.org/10.1007/s12672-024-01543-7,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000459.pdf
REC-AIBIOGU-000460,Machine learning-derived natural killer cell signature predicts prognosis and therapeutic response in clear cell renal cell carcinoma.,2024,Transl Oncol,"Luo, Jinchen; Lin, Mingjie; Chen, Minyu; Chen, Jinwei; Zhou, Xinwei; Liu, Kezhi; Liang, Yanping; Chen, Jiajie; Liang, Hui; Wang, Zhu; Deng, Qiong; Wang, Jieyan; Jin, Meiyu; Luo, Junhang; Chen, Wei; Cen, Junjie",10.1016/j.tranon.2024.102180,39536695,https://doi.org/10.1016/j.tranon.2024.102180,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000460.pdf
REC-AIBIOGU-000462,Multiparameter computed tomography (CT) radiomics signature fusion-based model for the preoperative prediction of clear cell renal cell carcinoma nuclear grade: a multicenter development and external validation study.,2024,Quant Imaging Med Surg,"Xv, Yingjie; Wei, Zongjie; Lv, Fajin; Jiang, Qing; Guo, Haoming; Zheng, Yineng; Zhang, Xuan; Xiao, Mingzhao",10.21037/qims-24-35,39429571,https://doi.org/10.21037/qims-24-35,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000462.pdf
REC-AIBIOGU-000463,Triple and quadruple optimization for feature selection in cancer biomarker discovery.,2024,J Biomed Inform,"Cattelani, L; Fortino, V",10.1016/j.jbi.2024.104736,39395708,https://doi.org/10.1016/j.jbi.2024.104736,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000463.pdf
REC-AIBIOGU-000467,Prediction of clear cell renal cell carcinoma prognosis based on an immunogenomic landscape analysis.,2024,Heliyon,"Wang, Chengwei; Zhang, Xi; Zhu, Shiqing; Hu, Bintao; Deng, Zhiyao; Feng, Huan; Liu, Bo; Luan, Yang; Liu, Zhuo; Wang, Shaogang; Liu, Jihong; Wang, Tao; Wu, Yue",10.1016/j.heliyon.2024.e36156,39247280,https://doi.org/10.1016/j.heliyon.2024.e36156,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000467.pdf
REC-AIBIOGU-000468,Integration of proteomics and transcriptomics to construct a prognostic signature of renal clear cell carcinoma.,2024,Int J Med Sci,"Cheng, Guangyang; Zhou, Zhaokai; Li, Shiqi; Ye, Zhuo; Wang, Yan; Wen, Jianguo; Ren, Chuanchuan",10.7150/ijms.99992,39239554,https://doi.org/10.7150/ijms.99992,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000468.pdf
REC-AIBIOGU-000469,Identification of HDAC10 as a candidate oncogene in clear cell renal carcinoma that facilitates tumor proliferation and metastasis.,2024,Diagn Pathol,"Yang, Luojia; Wei, Qin; Chen, Xinran; Yang, Yang; Huang, Qingbo; Wang, Baojun; Ma, Xin",10.1186/s13000-024-01493-2,39237939,https://doi.org/10.1186/s13000-024-01493-2,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000469.pdf
REC-AIBIOGU-000471,Radiomics nomogram based on CT radiomics features and clinical factors for prediction of Ki-67 expression and prognosis in clear cell renal cell carcinoma: a two-center study.,2024,Cancer Imaging,"Li, Ben; Zhu, Jie; Wang, Yanmei; Xu, Yuchao; Gao, Zhaisong; Shi, Hailei; Nie, Pei; Zhang, Ju; Zhuang, Yuan; Wang, Zhenguang; Yang, Guangjie",10.1186/s40644-024-00744-1,39107799,https://doi.org/10.1186/s40644-024-00744-1,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000471.pdf
REC-AIBIOGU-000473,Radiomics predict the WHO/ISUP nuclear grade and survival in clear cell renal cell carcinoma.,2024,Insights Imaging,"Li, Xiaoxia; Lin, Jinglai; Qi, Hongliang; Dai, Chenchen; Guo, Yi; Lin, Dengqiang; Zhou, Jianjun",10.1186/s13244-024-01739-z,38992169,https://doi.org/10.1186/s13244-024-01739-z,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000473.pdf
REC-AIBIOGU-000474,Deciphering glutamine metabolism patterns for malignancy and tumor microenvironment in clear cell renal cell carcinoma.,2024,Clin Exp Med,"Wu, Gengrun; Li, Teng; Chen, Yuanbiao; Ye, Shiqi; Zhou, Siqi; Tian, Xi; Anwaier, Aihetaimujiang; Zhu, Shuxuan; Xu, Wenhao; Hao, Xiaohang; Ye, Dingwei; Zhang, Hailiang",10.1007/s10238-024-01390-4,38970690,https://doi.org/10.1007/s10238-024-01390-4,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000474.pdf
